Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2015-09-05T01:00:00,1,1,Google Presentations,Presentation,2
2015-09-05T01:00:00,1,1,URL,Uncategorized,0
2015-09-05T01:00:00,1,1,URL,General Reference & Learning,2
2015-09-05T01:00:00,1,1,Google Presentations,Presentation,2
2015-09-05T01:00:00,1,1,URL,General Reference & Learning,2
2015-09-05T01:00:00,1,1,URL,General Business,2
2015-09-05T01:00:00,1,1,URL,Science & Technology,-2
2015-09-05T01:00:00,1,1,Google Presentations,Presentation,2
2015-09-05T11:00:00,33,1,loginwindow,General Utilities,1
2015-09-05T11:00:00,20,1,kiwi for gmail,Uncategorized,0
2015-09-05T11:00:00,6,1,URL,Uncategorized,0
2015-09-05T12:00:00,251,1,URL,General Shopping,-2
2015-09-05T12:00:00,190,1,URL,General Shopping,-2
2015-09-05T12:00:00,146,1,1password mini,General Utilities,1
2015-09-05T12:00:00,138,1,URL,General News & Opinion,-2
2015-09-05T12:00:00,123,1,URL,General Social Networking,-2
2015-09-05T12:00:00,122,1,URL,General Shopping,-2
2015-09-05T12:00:00,86,1,kiwi for gmail,Uncategorized,0
2015-09-05T12:00:00,69,1,loginwindow,General Utilities,1
2015-09-05T12:00:00,53,1,URL,Video,-1
2015-09-05T12:00:00,52,1,URL,General Shopping,-2
2015-09-05T12:00:00,49,1,newtab,Browsers,0
2015-09-05T12:00:00,25,1,URL,General Shopping,-2
2015-09-05T12:00:00,20,1,URL,Video,-1
2015-09-05T12:00:00,17,1,URL,Video,-1
2015-09-05T12:00:00,16,1,URL,General Social Networking,-2
2015-09-05T12:00:00,13,1,URL,Search,0
2015-09-05T12:00:00,11,1,URL,Uncategorized,0
2015-09-05T12:00:00,11,1,URL,Search,0
2015-09-05T12:00:00,10,1,URL,General News & Opinion,-2
2015-09-05T12:00:00,6,1,URL,General Shopping,-2
2015-09-05T12:00:00,4,1,URL,General Social Networking,-2
2015-09-05T12:00:00,4,1,URL,General Social Networking,-2
2015-09-05T12:00:00,3,1,URL,Uncategorized,0
2015-09-05T12:00:00,2,1,URL,Search,0
2015-09-05T12:00:00,2,1,URL,General Shopping,-2
2015-09-05T12:00:00,2,1,URL,General News & Opinion,-2
2015-09-05T12:00:00,2,1,newtab,Browsers,0
2015-09-05T12:00:00,2,1,messages,Instant Message,-2
2015-09-05T12:00:00,1,1,URL,General Shopping,-2
2015-09-05T12:00:00,1,1,URL,General Social Networking,-2
2015-09-05T12:00:00,1,1,URL,General Shopping,-2
2015-09-05T12:00:00,1,1,URL,Video,-1
2015-09-05T12:00:00,1,1,URL,General Shopping,-2
2015-09-05T12:00:00,1,1,URL,General Social Networking,-2
2015-09-05T12:00:00,1,1,URL,General Shopping,-2
2015-09-05T12:00:00,1,1,URL,General Shopping,-2
2015-09-05T12:00:00,1,1,URL,General Shopping,-2
2015-09-05T12:00:00,1,1,URL,Video,-1
2015-09-05T21:00:00,523,1,URL,Video,-2
2015-09-05T21:00:00,139,1,URL,Video,-2
2015-09-05T21:00:00,131,1,URL,Quality Assurance,2
2015-09-05T21:00:00,107,1,URL,Quality Assurance,2
2015-09-05T21:00:00,104,1,URL,Video,-2
2015-09-05T21:00:00,73,1,URL,Quality Assurance,2
2015-09-05T21:00:00,37,1,URL,Quality Assurance,2
2015-09-05T21:00:00,36,1,URL,Video,-2
2015-09-05T21:00:00,34,1,loginwindow,General Utilities,1
2015-09-05T21:00:00,30,1,URL,Search,0
2015-09-05T21:00:00,22,1,URL,Search,0
2015-09-05T21:00:00,21,1,URL,Search,0
2015-09-05T21:00:00,17,1,newtab,Browsers,0
2015-09-05T21:00:00,14,1,URL,Search,0
2015-09-05T21:00:00,12,1,URL,Search,0
2015-09-05T21:00:00,12,1,URL,Uncategorized,0
2015-09-05T21:00:00,12,1,URL,Search,0
2015-09-05T21:00:00,10,1,URL,Quality Assurance,2
2015-09-05T21:00:00,10,1,URL,Search,0
2015-09-05T21:00:00,8,1,URL,Search,0
2015-09-05T21:00:00,6,1,URL,Search,0
2015-09-05T21:00:00,5,1,URL,Video,-2
2015-09-05T21:00:00,3,1,URL,Search,0
2015-09-05T21:00:00,2,1,newtab,Browsers,0
2015-09-05T21:00:00,1,1,URL,Video,-2
2015-09-05T21:00:00,1,1,URL,Quality Assurance,2
2015-09-05T21:00:00,1,1,URL,Quality Assurance,2
2015-09-06T08:00:00,41,1,loginwindow,General Utilities,1
2015-09-06T08:00:00,10,1,URL,Video,-2
2015-09-06T08:00:00,4,1,URL,Quality Assurance,2
2015-09-06T09:00:00,439,1,URL,Travel & Outdoors,2
2015-09-06T09:00:00,363,1,URL,Travel & Outdoors,2
2015-09-06T09:00:00,334,1,URL,General Social Networking,-2
2015-09-06T09:00:00,214,1,URL,Travel & Outdoors,2
2015-09-06T09:00:00,141,1,URL,Travel & Outdoors,2
2015-09-06T09:00:00,82,1,newtab,Browsers,0
2015-09-06T09:00:00,73,1,URL,Uncategorized,0
2015-09-06T09:00:00,50,1,URL,Search,0
2015-09-06T09:00:00,35,1,URL,Maps & Regional,2
2015-09-06T09:00:00,29,1,URL,Search,0
2015-09-06T09:00:00,18,1,URL,Search,0
2015-09-06T09:00:00,18,1,URL,Search,0
2015-09-06T09:00:00,17,1,URL,Uncategorized,0
2015-09-06T09:00:00,16,1,URL,Search,0
2015-09-06T09:00:00,14,1,URL,Uncategorized,0
2015-09-06T09:00:00,10,1,URL,Search,0
2015-09-06T09:00:00,10,1,slack,Instant Message,-2
2015-09-06T09:00:00,9,1,URL,Search,0
2015-09-06T09:00:00,8,1,URL,Search,0
2015-09-06T09:00:00,7,1,URL,Search,0
2015-09-06T09:00:00,5,1,URL,Search,0
2015-09-06T09:00:00,4,1,URL,General Social Networking,-2
2015-09-06T09:00:00,4,1,URL,Video,-2
2015-09-06T09:00:00,3,1,URL,Uncategorized,0
2015-09-06T09:00:00,3,1,newtab,Browsers,0
2015-09-06T09:00:00,2,1,URL,Search,0
2015-09-06T09:00:00,2,1,URL,Search,0
2015-09-06T09:00:00,2,1,URL,General Shopping,-2
2015-09-06T09:00:00,1,1,URL,Search,0
2015-09-06T09:00:00,1,1,URL,Search,0
2015-09-06T09:00:00,1,1,URL,Search,0
2015-09-06T09:00:00,1,1,URL,Search,0
2015-09-06T09:00:00,1,1,URL,General Social Networking,-2
2015-09-06T09:00:00,1,1,URL,Search,0
2015-09-06T10:00:00,275,1,URL,Travel & Outdoors,2
2015-09-06T10:00:00,234,1,URL,Uncategorized,0
2015-09-06T10:00:00,70,1,URL,General Social Networking,-2
2015-09-06T10:00:00,52,1,kiwi for gmail,Uncategorized,0
2015-09-06T10:00:00,33,1,loginwindow,General Utilities,1
2015-09-06T10:00:00,20,1,URL,Search,0
2015-09-06T10:00:00,17,1,URL,Search,0
2015-09-06T10:00:00,14,1,URL,Search,0
2015-09-06T10:00:00,14,1,newtab,Browsers,0
2015-09-06T10:00:00,12,1,URL,Search,0
2015-09-06T10:00:00,9,1,URL,Search,0
2015-09-06T10:00:00,8,1,URL,Search,0
2015-09-06T10:00:00,5,1,Google+,General Social Networking,-2
2015-09-06T10:00:00,5,1,URL,General Social Networking,-2
2015-09-06T10:00:00,4,1,1password mini,General Utilities,1
2015-09-06T10:00:00,3,1,URL,Search,0
2015-09-06T10:00:00,3,1,URL,Search,0
2015-09-06T10:00:00,2,1,URL,General Social Networking,-2
2015-09-06T10:00:00,1,1,newtab,Browsers,0
2015-09-06T10:00:00,1,1,URL,Maps & Regional,2
2015-09-06T11:00:00,351,1,URL,General Social Networking,-2
2015-09-06T11:00:00,221,1,URL,General Social Networking,-2
2015-09-06T11:00:00,95,1,loginwindow,General Utilities,1
2015-09-06T11:00:00,91,1,URL,General Social Networking,-2
2015-09-06T11:00:00,38,1,URL,General Social Networking,-2
2015-09-06T11:00:00,13,1,URL,Uncategorized,0
2015-09-06T11:00:00,7,1,newtab,Browsers,0
2015-09-06T11:00:00,7,1,URL,General Social Networking,-2
2015-09-06T11:00:00,5,1,URL,Search,0
2015-09-06T11:00:00,1,1,URL,General Social Networking,-2
2015-09-06T16:00:00,77,1,URL,General Shopping,-2
2015-09-06T16:00:00,39,1,URL,General Shopping,-2
2015-09-06T16:00:00,25,1,URL,General Shopping,-2
2015-09-06T16:00:00,14,1,URL,General Shopping,-2
2015-09-06T16:00:00,8,1,URL,General Shopping,-2
2015-09-06T16:00:00,5,1,URL,General Social Networking,-2
2015-09-06T16:00:00,4,1,URL,General Shopping,-2
2015-09-06T16:00:00,4,1,URL,General Shopping,-2
2015-09-06T16:00:00,3,1,newtab,Browsers,0
2015-09-06T16:00:00,2,1,URL,General Shopping,-2
2015-09-06T16:00:00,1,1,URL,General Shopping,-2
2015-09-06T16:00:00,1,1,URL,General Shopping,-2
2015-09-06T16:00:00,1,1,URL,General Shopping,-2
2015-09-06T16:00:00,1,1,URL,Uncategorized,0
2015-09-06T16:00:00,1,1,URL,General Shopping,-2
2015-09-06T16:00:00,1,1,newtab,Browsers,0
2015-09-06T19:00:00,1039,1,kiwi for gmail,Uncategorized,0
2015-09-06T19:00:00,235,1,URL,Travel & Outdoors,2
2015-09-06T19:00:00,207,1,URL,Uncategorized,0
2015-09-06T19:00:00,146,1,loginwindow,General Utilities,1
2015-09-06T19:00:00,113,1,URL,Uncategorized,0
2015-09-06T19:00:00,82,1,URL,Search,0
2015-09-06T19:00:00,74,1,URL,Search,0
2015-09-06T19:00:00,73,1,URL,Search,0
2015-09-06T19:00:00,59,1,evernote helper,General Reference & Learning,2
2015-09-06T19:00:00,57,1,URL,Search,0
2015-09-06T19:00:00,49,1,calendar,Calendars,0
2015-09-06T19:00:00,29,1,URL,General Shopping,-2
2015-09-06T19:00:00,28,1,URL,Search,0
2015-09-06T19:00:00,28,1,URL,Uncategorized,0
2015-09-06T19:00:00,19,1,URL,Search,0
2015-09-06T19:00:00,17,1,newtab,Browsers,0
2015-09-06T19:00:00,16,1,URL,Engineering & Technology,2
2015-09-06T19:00:00,15,1,URL,Search,0
2015-09-06T19:00:00,10,1,URL,General Social Networking,-2
2015-09-06T19:00:00,8,1,URL,Search,0
2015-09-06T19:00:00,6,1,URL,Search,0
2015-09-06T19:00:00,6,1,URL,Search,0
2015-09-06T19:00:00,4,1,URL,General News & Opinion,-2
2015-09-06T19:00:00,3,1,URL,General Social Networking,-2
2015-09-06T19:00:00,2,1,evernote,Intelligence,1
2015-09-06T19:00:00,2,1,evernote,Intelligence,1
2015-09-06T19:00:00,2,1,URL,General News & Opinion,-2
2015-09-06T19:00:00,1,1,URL,Search,0
2015-09-06T19:00:00,1,1,URL,Search,0
2015-09-06T19:00:00,1,1,URL,Search,0
2015-09-06T19:00:00,1,1,URL,Search,0
2015-09-06T20:00:00,426,1,kiwi for gmail,Uncategorized,0
2015-09-06T20:00:00,261,1,URL,General Social Networking,-2
2015-09-06T20:00:00,232,1,URL,General Entertainment,-2
2015-09-06T20:00:00,185,1,URL,Uncategorized,0
2015-09-06T20:00:00,90,1,URL,Uncategorized,0
2015-09-06T20:00:00,54,1,URL,Uncategorized,0
2015-09-06T20:00:00,51,1,URL,General Social Networking,-2
2015-09-06T20:00:00,34,1,URL,Uncategorized,0
2015-09-06T20:00:00,33,1,loginwindow,General Utilities,1
2015-09-06T20:00:00,23,1,URL,General News & Opinion,-2
2015-09-06T20:00:00,20,1,newtab,Browsers,0
2015-09-06T20:00:00,19,1,URL,Uncategorized,0
2015-09-06T20:00:00,17,1,URL,Uncategorized,0
2015-09-06T20:00:00,13,1,URL,General Social Networking,-2
2015-09-06T20:00:00,12,1,URL,General Shopping,-2
2015-09-06T20:00:00,12,1,URL,Uncategorized,0
2015-09-06T20:00:00,9,1,URL,General Shopping,-2
2015-09-06T20:00:00,7,1,URL,General Social Networking,-2
2015-09-06T20:00:00,6,1,URL,General Shopping,-2
2015-09-06T20:00:00,5,1,URL,General News & Opinion,-2
2015-09-06T20:00:00,3,1,URL,Travel & Outdoors,2
2015-09-06T20:00:00,3,1,URL,General News & Opinion,-2
2015-09-06T20:00:00,3,1,Twitter,General Social Networking,-1
2015-09-06T20:00:00,2,1,URL,General Social Networking,-2
2015-09-06T20:00:00,2,1,newtab,Browsers,0
2015-09-06T20:00:00,2,1,calendar,Calendars,0
2015-09-06T20:00:00,1,1,URL,Uncategorized,0
2015-09-06T20:00:00,1,1,URL,Search,0
2015-09-06T20:00:00,1,1,URL,Video,-2
2015-09-06T20:00:00,1,1,URL,General Social Networking,-2
2015-09-06T20:00:00,1,1,URL,Search,0
2015-09-06T20:00:00,1,1,URL,Video,-2
2015-09-06T20:00:00,1,1,URL,Travel & Outdoors,2
2015-09-06T20:00:00,1,1,URL,Search,0
2015-09-06T20:00:00,1,1,Twitter,General Social Networking,-1
2015-09-06T21:00:00,851,1,kiwi for gmail,Uncategorized,0
2015-09-06T21:00:00,264,1,URL,General Reference & Learning,0
2015-09-06T21:00:00,208,1,URL,General Social Networking,-2
2015-09-06T21:00:00,113,1,URL,General Social Networking,-2
2015-09-06T21:00:00,72,1,URL,General Entertainment,-2
2015-09-06T21:00:00,40,1,URL,General Reference & Learning,2
2015-09-06T21:00:00,33,1,loginwindow,General Utilities,1
2015-09-06T21:00:00,23,1,evernote,Intelligence,1
2015-09-06T21:00:00,19,1,calendar,Calendars,0
2015-09-06T21:00:00,18,1,URL,Search,2
2015-09-06T21:00:00,17,1,URL,General Reference & Learning,0
2015-09-06T21:00:00,14,1,URL,General News & Opinion,-2
2015-09-06T21:00:00,14,1,URL,Search,0
2015-09-06T21:00:00,12,1,newtab,Browsers,0
2015-09-06T21:00:00,10,1,URL,Engineering & Technology,2
2015-09-06T21:00:00,10,1,URL,General Reference & Learning,0
2015-09-06T21:00:00,9,1,URL,Search,2
2015-09-06T21:00:00,9,1,URL,Engineering & Technology,2
2015-09-06T21:00:00,8,1,URL,Uncategorized,0
2015-09-06T21:00:00,6,1,Google Forms,General Business,2
2015-09-06T21:00:00,4,1,URL,General Social Networking,-2
2015-09-06T21:00:00,4,1,URL,Search,0
2015-09-06T21:00:00,2,1,newtab,Browsers,0
2015-09-06T21:00:00,1,1,URL,General Social Networking,-2
2015-09-06T21:00:00,1,1,URL,Uncategorized,0
2015-09-06T21:00:00,1,1,Google Forms,General Business,2
2015-09-06T21:00:00,1,1,URL,Search,0
2015-09-06T21:00:00,1,1,URL,General Social Networking,-2
2015-09-06T21:00:00,1,1,URL,Search,0
2015-09-06T22:00:00,236,1,URL,General News & Opinion,-2
2015-09-06T22:00:00,199,1,Twitter,General Social Networking,-1
2015-09-06T22:00:00,176,1,URL,General News & Opinion,-2
2015-09-06T22:00:00,152,1,Twitter,General Social Networking,-1
2015-09-06T22:00:00,147,1,URL,General News & Opinion,-2
2015-09-06T22:00:00,124,1,URL,General Shopping,-2
2015-09-06T22:00:00,94,1,URL,General Shopping,-2
2015-09-06T22:00:00,85,1,URL,General Shopping,-2
2015-09-06T22:00:00,60,1,URL,Uncategorized,0
2015-09-06T22:00:00,58,1,URL,General News & Opinion,-2
2015-09-06T22:00:00,52,1,URL,General Shopping,-2
2015-09-06T22:00:00,49,1,kiwi for gmail,Uncategorized,0
2015-09-06T22:00:00,44,1,Twitter,General Social Networking,-1
2015-09-06T22:00:00,43,1,URL,General Shopping,-2
2015-09-06T22:00:00,43,1,Twitter,General Social Networking,-1
2015-09-06T22:00:00,33,1,URL,Search,0
2015-09-06T22:00:00,30,1,URL,General Shopping,-2
2015-09-06T22:00:00,28,1,URL,General Software Development,2
2015-09-06T22:00:00,28,1,Twitter,General Social Networking,-1
2015-09-06T22:00:00,24,1,URL,Search,0
2015-09-06T22:00:00,23,1,URL,General Shopping,-2
2015-09-06T22:00:00,22,1,URL,General News & Opinion,-2
2015-09-06T22:00:00,18,1,URL,Science & Technology,-2
2015-09-06T22:00:00,15,1,URL,General Social Networking,-2
2015-09-06T22:00:00,14,1,URL,General Shopping,-2
2015-09-06T22:00:00,11,1,URL,General Reference & Learning,2
2015-09-06T22:00:00,10,1,URL,Search,2
2015-09-06T22:00:00,10,1,URL,General News & Opinion,-2
2015-09-06T22:00:00,10,1,URL,Video,-2
2015-09-06T22:00:00,10,1,URL,General News & Opinion,-2
2015-09-06T22:00:00,9,1,Twitter,General Social Networking,-1
2015-09-06T22:00:00,8,1,newtab,Browsers,0
2015-09-06T22:00:00,6,1,URL,General Shopping,-2
2015-09-06T22:00:00,5,1,Twitter,General Social Networking,-1
2015-09-06T22:00:00,4,1,URL,Search,0
2015-09-06T22:00:00,3,1,Twitter,General Social Networking,-1
2015-09-06T22:00:00,2,1,Twitter,General Social Networking,-1
2015-09-06T22:00:00,2,1,URL,General Social Networking,-2
2015-09-06T22:00:00,1,1,Twitter,General Social Networking,-1
2015-09-06T22:00:00,1,1,URL,General News & Opinion,-2
2015-09-06T22:00:00,1,1,URL,Video,-2
2015-09-06T22:00:00,1,1,URL,General Shopping,-2
2015-09-06T22:00:00,1,1,newtab,Browsers,0
2015-09-06T22:00:00,1,1,URL,General Social Networking,-2
2015-09-06T22:00:00,1,1,URL,General Shopping,-2
2015-09-06T22:00:00,1,1,URL,General Shopping,-2
2015-09-06T22:00:00,1,1,URL,General News & Opinion,-2
2015-09-06T23:00:00,84,1,URL,Uncategorized,0
2015-09-06T23:00:00,54,1,URL,General Shopping,-2
2015-09-06T23:00:00,34,1,URL,General Shopping,-2
2015-09-06T23:00:00,33,1,loginwindow,General Utilities,1
2015-09-06T23:00:00,32,1,URL,General Shopping,-2
2015-09-06T23:00:00,21,1,kiwi for gmail,Uncategorized,0
2015-09-06T23:00:00,13,1,calendar,Calendars,0
2015-09-06T23:00:00,7,1,URL,General Shopping,-2
2015-09-06T23:00:00,1,1,URL,General Shopping,-2
2015-09-07T08:00:00,674,1,URL,General Social Networking,-2
2015-09-07T08:00:00,251,1,messages,Instant Message,-2
2015-09-07T08:00:00,219,1,URL,General Social Networking,-2
2015-09-07T08:00:00,104,1,URL,Search,0
2015-09-07T08:00:00,52,1,URL,Uncategorized,0
2015-09-07T08:00:00,32,1,loginwindow,General Utilities,1
2015-09-07T08:00:00,31,1,URL,Uncategorized,0
2015-09-07T08:00:00,30,1,Finder,General Utilities,1
2015-09-07T08:00:00,26,1,URL,Search,0
2015-09-07T08:00:00,22,1,URL,Search,0
2015-09-07T08:00:00,20,1,newtab,Browsers,0
2015-09-07T08:00:00,19,1,URL,Search,0
2015-09-07T08:00:00,17,1,newtab,Browsers,0
2015-09-07T08:00:00,6,1,URL,Search,0
2015-09-07T08:00:00,6,1,URL,General Social Networking,-2
2015-09-07T08:00:00,4,1,URL,Search,0
2015-09-07T08:00:00,4,1,storeuid,Uncategorized,0
2015-09-07T08:00:00,3,1,OneTab,Internet Utilities,-2
2015-09-07T08:00:00,3,1,URL,Uncategorized,0
2015-09-07T08:00:00,3,1,Finder,General Utilities,1
2015-09-07T08:00:00,2,1,URL,General Social Networking,-2
2015-09-07T08:00:00,2,1,app store,General Shopping,-2
2015-09-07T08:00:00,2,1,URL,Search,0
2015-09-07T08:00:00,1,1,URL,Search,0
2015-09-07T08:00:00,1,1,URL,Search,0
2015-09-07T08:00:00,1,1,app store,General Shopping,-2
2015-09-07T08:00:00,1,1,URL,General Social Networking,-2
2015-09-07T09:00:00,501,1,URL,General News & Opinion,-2
2015-09-07T09:00:00,297,1,URL,Uncategorized,0
2015-09-07T09:00:00,218,1,URL,General Social Networking,-2
2015-09-07T09:00:00,200,1,URL,General News & Opinion,-2
2015-09-07T09:00:00,150,1,loginwindow,General Utilities,1
2015-09-07T09:00:00,137,1,URL,General Social Networking,-2
2015-09-07T09:00:00,115,1,URL,Calendars,-2
2015-09-07T09:00:00,110,1,URL,Search,0
2015-09-07T09:00:00,90,1,URL,Uncategorized,0
2015-09-07T09:00:00,63,1,newtab,Browsers,0
2015-09-07T09:00:00,62,1,kiwi for gmail,Uncategorized,0
2015-09-07T09:00:00,57,1,URL,General Social Networking,-2
2015-09-07T09:00:00,27,1,URL,Search,0
2015-09-07T09:00:00,26,1,URL,Travel & Outdoors,2
2015-09-07T09:00:00,21,1,URL,General News & Opinion,-2
2015-09-07T09:00:00,10,1,URL,Calendars,-2
2015-09-07T09:00:00,8,1,URL,Search,0
2015-09-07T09:00:00,8,1,URL,Search,0
2015-09-07T09:00:00,4,1,verizonupdatecenter,Uncategorized,0
2015-09-07T09:00:00,4,1,URL,Calendars,-2
2015-09-07T09:00:00,4,1,URL,General Social Networking,-2
2015-09-07T09:00:00,3,1,URL,General Social Networking,-2
2015-09-07T09:00:00,2,1,URL,Search,2
2015-09-07T09:00:00,2,1,newtab,Browsers,0
2015-09-07T09:00:00,2,1,URL,Travel & Outdoors,2
2015-09-07T09:00:00,1,1,URL,Search,0
2015-09-07T09:00:00,1,1,URL,Travel & Outdoors,2
2015-09-07T09:00:00,1,1,URL,Calendars,-2
2015-09-07T22:00:00,71,1,URL,General Shopping,-2
2015-09-07T22:00:00,61,1,URL,General Shopping,-2
2015-09-07T22:00:00,54,1,URL,General Shopping,-2
2015-09-07T22:00:00,48,1,URL,General Shopping,-2
2015-09-07T22:00:00,48,1,URL,General Shopping,-2
2015-09-07T22:00:00,25,1,URL,General Shopping,-2
2015-09-07T22:00:00,24,1,Finder,General Utilities,1
2015-09-07T22:00:00,20,1,URL,Search,0
2015-09-07T22:00:00,17,1,URL,General Shopping,-2
2015-09-07T22:00:00,13,1,newtab,Browsers,0
2015-09-07T22:00:00,6,1,pomodoro time pro,Uncategorized,0
2015-09-07T22:00:00,6,1,URL,Search,0
2015-09-07T22:00:00,4,1,1password mini,General Utilities,1
2015-09-07T22:00:00,4,1,URL,General Shopping,-2
2015-09-07T22:00:00,2,1,URL,General Shopping,-2
2015-09-07T22:00:00,1,1,URL,General Shopping,-2
2015-09-07T22:00:00,1,1,URL,General Shopping,-2
2015-09-07T22:00:00,1,1,URL,General Shopping,-2
2015-09-07T22:00:00,1,1,URL,Search,0
2015-09-07T23:00:00,883,1,URL,General Shopping,-2
2015-09-07T23:00:00,350,1,URL,General Social Networking,-2
2015-09-07T23:00:00,214,1,URL,General Social Networking,-2
2015-09-07T23:00:00,129,1,URL,Search,2
2015-09-07T23:00:00,96,1,URL,General Social Networking,-2
2015-09-07T23:00:00,32,1,URL,Uncategorized,0
2015-09-07T23:00:00,20,1,newtab,Browsers,0
2015-09-07T23:00:00,19,1,loginwindow,General Utilities,1
2015-09-07T23:00:00,18,1,Twitter,General Social Networking,-1
2015-09-07T23:00:00,14,1,URL,General Shopping,-2
2015-09-07T23:00:00,8,1,URL,General Shopping,-2
2015-09-07T23:00:00,6,1,URL,Uncategorized,0
2015-09-07T23:00:00,6,1,URL,Search,0
2015-09-07T23:00:00,6,1,Twitter,General Social Networking,-1
2015-09-07T23:00:00,6,1,URL,General Shopping,-2
2015-09-07T23:00:00,5,1,URL,General Social Networking,-2
2015-09-07T23:00:00,5,1,URL,General Shopping,-2
2015-09-07T23:00:00,3,1,newtab,Browsers,0
2015-09-07T23:00:00,2,1,URL,Calendars,-2
2015-09-07T23:00:00,2,1,URL,General News & Opinion,-2
2015-09-07T23:00:00,2,1,URL,Uncategorized,0
2015-09-07T23:00:00,2,1,URL,General Shopping,-2
2015-09-07T23:00:00,1,1,URL,General Shopping,-2
2015-09-07T23:00:00,1,1,URL,General Social Networking,-2
2015-09-07T23:00:00,1,1,URL,Uncategorized,0
2015-09-07T23:00:00,1,1,URL,Search,0
2015-09-07T23:00:00,1,1,URL,Calendars,-2
2015-09-07T23:00:00,1,1,URL,Search,0
2015-09-07T23:00:00,1,1,Twitter,General Social Networking,-1
2015-09-07T23:00:00,1,1,URL,Search,0
2015-09-07T23:00:00,1,1,OneTab,Internet Utilities,-2
2015-09-07T23:00:00,1,1,URL,Search,0
2015-09-08T00:00:00,265,1,URL,Search,2
2015-09-08T00:00:00,37,1,loginwindow,General Utilities,1
2015-09-08T00:00:00,30,1,URL,General Shopping,-2
2015-09-08T00:00:00,11,1,URL,General Shopping,-2
2015-09-08T01:00:00,291,1,URL,General News & Opinion,-2
2015-09-08T01:00:00,109,1,URL,Uncategorized,0
2015-09-08T01:00:00,44,1,URL,Search,0
2015-09-08T01:00:00,42,1,newtab,Browsers,0
2015-09-08T01:00:00,24,1,URL,General Shopping,-2
2015-09-08T01:00:00,10,1,URL,Search,0
2015-09-08T01:00:00,5,1,URL,General Social Networking,-2
2015-09-08T01:00:00,5,1,loginwindow,General Utilities,1
2015-09-08T01:00:00,1,1,URL,Search,2
2015-09-08T01:00:00,1,1,newtab,Browsers,0
2015-09-08T08:00:00,75,1,kiwi for gmail,Uncategorized,0
2015-09-08T08:00:00,55,1,calendar,Calendars,0
2015-09-08T08:00:00,4,1,newtab,Browsers,0
2015-09-08T08:00:00,2,1,URL,General News & Opinion,-2
2015-09-08T08:00:00,2,1,calendar,Calendars,0
2015-09-08T09:00:00,1063,1,URL,Project Management,2
2015-09-08T09:00:00,551,1,Skype,Voice Chat,-1
2015-09-08T09:00:00,434,1,kiwi for gmail,Uncategorized,0
2015-09-08T09:00:00,355,1,calendar,Calendars,0
2015-09-08T09:00:00,274,1,URL,Project Management,2
2015-09-08T09:00:00,167,1,URL,Uncategorized,0
2015-09-08T09:00:00,74,1,loginwindow,General Utilities,1
2015-09-08T09:00:00,66,1,URL,Calendars,-2
2015-09-08T09:00:00,42,1,URL,General News & Opinion,-2
